freq_MHz,pri_us,pw_us,doa_deg,amp_dB,toa_us,Emitter_ID
10763.431501205401,4239.818356415867,45.62308105683627,261.57539977384323,-37.95387490249897,265767.06116851186,6
10749.21410560232,4155.3100732387675,46.8656141148083,258.78759370707314,-36.48619186683987,270006.8795249277,6
10732.629795133416,4202.971545367942,46.67149953417274,264.12284150189555,-39.75013856185663,274162.18959816644,6
10732.588229260336,4104.072177673271,44.46240744541901,260.549073312593,-37.158007554747776,278365.1611435344,6
10744.465916688443,4234.779988976622,46.75069306494558,261.30485041321515,-39.756895735311346,282469.2333212077,6
9798.800945709563,5506.137555417479,46.90042756529964,21.95017595951746,-66.71564453964635,1301043.564909693,7
9762.809002102429,5443.059604659072,44.923481376357685,24.40288113357959,-67.1876676536021,1306549.7024651105,7
9788.921649240332,5433.753577685621,43.29581996864408,23.824132908009407,-65.94102160252538,1311992.7620697694,7
9776.44717362697,5611.952289402456,49.738503870914734,23.39116858110159,-68.36822923520396,1317426.5156474551,7
9760.515529801016,5426.478297518727,50.181079771931294,24.107854073032346,-69.04318757482609,1323038.4679368576,7
9773.544122992651,5626.938315779723,44.80140448056931,25.36821450832625,-69.35496504194374,1328464.9462343764,7
9761.58493036354,5351.602970195745,50.30424159465083,27.597915421390883,-66.18183687265942,1334091.884550156,7
9780.624985298531,5390.304971346689,50.05671266442474,24.74774889371656,-68.4194089243445,1339443.4875203518,7
10538.28289143467,4364.212277494016,43.35212269718352,307.50527991329994,-61.00031157086131,505454.52930609125,8
10543.350817758137,5944.929108467576,43.22771588169704,301.8657679645033,-60.6748371367898,509818.7415835853,0
10525.418437100612,4555.79608745172,45.671112377588436,305.65004133936435,-59.85969040808947,515763.67069205287,8
10536.71512703636,4376.657448326832,48.986463987810964,302.2203573070662,-58.64699248663309,520319.4667795046,8
10521.202670741355,5938.502435933575,42.89163557298424,303.2391321492823,-60.2800178590287,524696.1242278315,0
10529.2079490581,4352.582562983452,42.93360126667689,301.8956423162891,-59.87506308989379,530634.626663765,8
10534.37162079617,4298.82272788898,49.18748107184383,301.4306814537558,-60.734918262953734,534987.2092267486,8
10529.01833976461,5920.773109255813,46.2439423757679,303.654212760667,-62.21754450095691,539286.0319546375,0
9537.974036028023,5674.808718504301,13.103376896159357,306.72264782259384,-49.80887766038169,661120.4208705476,9
9659.98015653923,5647.265899421666,13.59157670804846,303.4752348838517,-51.15109020908375,666795.2295890519,9
9528.545293636576,5504.747094498814,12.569311440741206,307.1402599209202,-51.8329285872387,672442.4954884736,9
9646.526019324505,5674.465011950799,11.815120015117921,300.86089010291687,-51.9455718105039,677947.2425829724,9
9535.080812599335,5706.234636653162,13.648362642816227,304.4000928874869,-51.900626945964945,683621.7075949232,9
9646.569507640716,5577.303674333054,11.229491076732682,303.7002862816164,-51.77341788084844,689327.9422315764,9
9529.914182353412,5517.62777907045,12.683209829324065,304.59011499946854,-50.829793423440876,694905.2459059095,9
9658.596919910175,5688.093303426845,13.24430619463892,304.8325119531741,-49.46107903477909,700422.8736849799,9
8888.949537929651,2753.540797373697,22.02164236332867,330.4114196995283,-77.40869211103349,1120694.4058484032,10
8881.252589706613,2570.5641028248106,23.371548795363974,330.2960868081363,-77.65742544428979,1123447.946645777,10
8875.762758139586,2854.7618831752634,22.6222841210667,329.5198140466899,-78.02450255364414,1126018.5107486018,10
8860.97950173014,2573.95220369322,25.070508611520907,324.8371483568947,-76.54687983276148,1128873.272631777,10
8882.341681675674,2820.9029860569026,20.80035265689011,328.7096585996043,-78.84543966764627,1131447.2248354703,10
8887.976174455347,2568.7771482296284,22.395140965285528,329.20431817596074,-78.74364483731149,1134268.1278215272,10
8885.672292425612,2800.3137751329455,20.57278566673508,329.0134910366665,-77.2917423828595,1136836.9049697567,10
8890.466698107874,2644.8292589966813,24.01760794876932,329.6933684686043,-79.05853330556302,1139637.2187448896,10
9565.168865465868,3783.5047143229176,43.15356256278608,223.62739942877096,-60.81970064656262,726963.466824479,11
9562.162712842546,3924.15360670549,46.37156438792974,219.0964263543858,-62.6550429088093,730746.971538802,11
9563.87537193096,3821.8628663177788,47.00660659771289,223.52198368815917,-59.72346078515508,734671.1251455075,11
9554.171159102965,3887.9742769178815,47.35377339014882,221.36622645760713,-62.45197810784435,738492.9880118252,11
9571.637866998411,3746.2656128824815,54.787614910168,220.88650981562475,-61.27176815390644,742380.9622887431,0
9555.014229016746,3799.009951833643,43.42150522670136,223.21786205452793,-63.11149568696163,746127.2279016256,11
9564.308345913209,3841.442746265995,47.971358253354886,217.7204507879775,-61.14218474573281,749926.2378534592,11
9578.646601591387,3801.714355717848,46.77684459456882,221.55838201406223,-61.746224880075445,753767.6805997252,11
10796.861133257577,2916.19908644339,22.19144959892388,218.7584908714967,-78.5584142161498,1225985.9617631333,5
10813.752745403413,2841.6959930144385,23.123430655861043,221.34849186356317,-78.86402656869946,1228902.1608495766,5
10805.944641360607,2963.4661404328326,25.649874170152312,218.99615538831895,-78.08260941984723,1231743.856842591,5
10791.993972544722,2832.7682382706103,21.87799935111324,220.92661784608947,-78.95663357542917,1234707.3229830237,5
10781.311825896766,2879.297693264635,21.379999206464852,219.66025554658953,-78.12794554168352,1237540.0912212944,5
10789.757437928121,2857.4113005008394,24.678740611848706,223.39821260981574,-78.40724961954766,1240419.388914559,5
10780.965212114163,2918.7717980799916,25.49045791524073,223.32295143986127,-79.78982753673527,1243276.80021506,5
10789.13197403457,2830.09308668445,21.58391569924859,222.86305545871093,-77.37574082781433,1246195.57201314,5
10281.910404890103,4718.366259438185,48.52628445958581,250.36723338310756,-59.87442096659536,719058.0087550564,12
10279.845089452807,4822.844684092681,48.16937341063805,255.59437370653092,-61.852554333449135,723776.3750144946,12
10303.206842048035,4910.544040755947,51.73795291326085,257.03943427716547,-60.606264713582384,728599.2196985873,12
10300.188382330212,4745.284415591213,52.520841323731766,254.58395201961633,-59.76040078567808,733509.7637393433,12
10302.173383473959,4652.763408257932,47.207365099766776,256.4202691159821,-60.31886075092351,738255.0481549344,12
10283.146505426952,4766.01529579439,44.18391714706135,258.0391959667698,-59.92994805138063,742907.8115631924,12
10304.532451727879,4811.8348605632755,48.36275456779267,254.48055549827853,-61.555122100018885,747673.8268589868,12
10288.434248742225,4676.670995341035,47.381322033056406,256.43366413669395,-62.35358776275057,752485.66171955,12
10339.272917372322,2499.515529834622,43.35909131079638,213.41151250050444,-47.32473226899261,1974557.9967685682,13
10365.072442634188,2526.6967270592318,43.27635541572576,218.80855356586517,-49.431544171283505,1977057.5122984028,13
10337.15168309163,2489.0223141345223,45.99803766549156,214.13005812972153,-47.70342438198695,1979584.2090254622,13
10331.058110032754,2520.551171024525,46.921132779417505,214.78976385501042,-50.506022108970654,1982073.2313395967,13
10324.628454625426,2525.495252904391,46.27475399919316,213.38056036819358,-48.95760564324945,1984593.7825106212,13
10334.999149424573,2519.0603667588075,49.722103016612635,210.44487516624272,-47.7906119959012,1987119.2777635257,13
10335.07447983909,2438.7302201393095,45.94996789447322,217.9034488719975,-47.25561331165259,1989638.3381302846,13
10322.69100920995,2447.7773706045787,42.62787357324065,215.47666322015314,-48.71895513267615,1992077.0683504238,13
10656.710339230998,5229.679256155041,21.70742987125312,211.25678904852822,-48.31927519179752,521268.63005677104,14
10537.973829420243,5227.189841578567,20.78497796447686,211.78951543446988,-47.74727005668523,526498.3093129261,14
10706.57097826751,5183.629651514097,20.769175988741335,212.32399730148168,-48.29466187618545,531725.4991545047,14
10649.476557534925,5229.874798358045,21.268495573317512,211.79311715858768,-47.422363165237684,536909.1288060189,14
10535.81146045864,5315.2614811817,22.79479827046901,211.5574859884485,-48.94327996717131,542139.0036043769,14
10701.451432977206,5311.913747623221,21.55695566540255,216.08129837638398,-48.63389214221375,547454.2650855586,14
10635.659385402096,5339.851135183288,21.156134648657087,214.15038075887816,-49.51220663869699,552766.1788331819,14
10561.947032993923,5285.673440241637,22.050849506071334,214.48609144637612,-47.952606525301796,558106.0299683651,14
8087.076171068899,5196.378273603912,30.211151949993425,95.02530051946762,-32.301407558995336,1058237.362105959,15
8088.019902655942,5397.105311123852,32.04249752762136,93.79983743659481,-33.112685889405064,1063433.740379563,15
8086.53303715552,5187.923385513921,32.29902013944653,96.34333184945453,-33.262698144484304,1068830.845690687,15
8075.744174811922,5557.399471690757,30.649797077510517,96.06655382735542,-31.216379055742657,1074018.769076201,15
8097.716949899743,5326.6888264945355,29.121224316316034,90.42670942249865,-32.17584748092726,1079576.1685478915,15
8088.406191778452,5352.372156820958,33.352011683335185,93.64647359581598,-31.410646261651614,1084902.8573743862,15
8088.554943148732,5211.091373166577,34.5247584417867,90.56467961808033,-32.54613843306099,1090255.2295312071,15
8083.52988812079,5585.133901127647,35.91301644318455,93.55120200620759,-31.967312806752755,1095466.3209043737,15
8392.508096790581,2833.2145202536053,16.694973904010876,76.0049294172398,-54.49650020472706,1391601.1230883964,16
8406.702236565512,2782.0018655164126,17.211554662252766,72.66563683905606,-53.03859731816704,1394434.33760865,16
8392.937446532536,2799.787486977724,17.191535449932065,74.59035794877953,-53.61576110873455,1397216.3394741665,16
8401.437800446909,2822.75187855556,17.322446206633334,68.59554278231643,-54.473083417997096,1400016.1269611442,16
8410.353451891393,2856.7437207596304,16.42509404518464,74.0343592548977,-54.6177757207782,1402838.8788396998,16
8406.747687156098,2886.185154899661,16.678608139287913,74.82914694599484,-55.15485260146487,1405695.6225604594,16
8389.78044563547,2797.939673446183,16.746944854326898,75.54180389718874,-52.67193127069144,1408581.8077153591,16
8395.44386600842,2771.597484137958,17.536980438079937,75.22834261640085,-54.209823577452426,1411379.7473888053,16
10098.487741153693,4872.922330984148,25.2761705736906,351.0001426883463,-52.9221557750408,659406.0739362761,17
10117.389656672305,4777.734976197943,24.14616350186893,351.2451626904177,-52.87758366377826,664278.9962672603,17
10102.390702385856,4905.625519223075,24.32185307456465,350.63800360742965,-51.02927149719321,669056.7312434582,17
10095.770813556303,4898.757043681383,22.671451320473455,353.07348593658725,-50.68392618024343,673962.3567626813,17
10118.687077361896,4952.426518517301,24.802770380455687,353.64166741691804,-53.12706293129584,678861.1138063626,17
10128.376290775424,4716.593370665329,26.40225500049047,352.61253601008616,-54.28852732529559,683813.5403248799,17
10105.372057346023,4668.908297052972,20.85411274998936,349.35802233095416,-53.76376347190752,688530.1336955453,17
10108.92852946159,4696.996308873295,24.52797413388985,352.22995650376254,-53.95212650306047,693199.0419925982,17
9264.259996050398,2944.767037188448,24.21429363873954,242.34930542589598,-48.127404272276806,1290340.1387090604,18
9280.5339659991,2888.5291458885786,23.536075992329277,241.2265317208,-50.080551415934465,1293284.9057462488,18
9275.038579096416,2911.540211357012,27.448418314010436,241.87907209951308,-50.82921676069466,1296173.4348921373,18
9273.06787658005,2958.7678307382675,24.23706911305515,239.93665585129528,-51.99580095756918,1299084.9751034942,18
9264.933004818076,2988.9217469020696,26.037421932888527,244.06161099762429,-51.00821576158887,1302043.7429342326,18
9266.18860965373,2806.698293908472,26.467997667202606,244.49936111878762,-51.42041716541401,1305032.6646811347,18
9284.079954083516,2904.2294455711212,23.833346361237446,241.1819963045488,-49.72542245937045,1307839.3629750432,18
9267.283891422388,2884.1806671599616,25.944450606749328,243.18282542457993,-50.52776642221301,1310743.5924206143,18
8486.913937536032,3031.119798371546,20.6562736980762,152.82532621180076,-52.21461545803332,159741.34799259977,19
8494.684795630208,2958.0823643138433,22.476127362534115,151.26643538716283,-53.02127603142401,162772.4677909713,19
8493.15152311407,3017.974326930561,20.140402655707273,146.89623669466147,-50.68245382793828,165730.55015528516,19
8512.674933951781,3064.4793205861506,21.374178867019914,147.15432879936503,-50.43601767492935,168748.52448221573,19
8504.936712815716,2987.1726643589545,20.250119068112507,144.7135498896629,-52.80593741244383,171813.0038028019,19
8490.458905233152,2951.2764342388127,21.312982418268696,147.5460543438276,-50.92078071630345,174800.17646716084,19
8482.588435584508,3094.137150470027,20.990440820576552,148.67292382184485,-50.506495443886806,177751.45290139967,19
8497.983935217746,2954.676275600777,21.131123232224535,146.2891655302785,-51.24246631695368,180845.5900518697,19
